ParName   Value   Gradient
MGparm[1]         0.35 -9.65367e-08
SR_parm[1]      14.6216  3.20782e-05
SR_parm[2]     0.625665  2.73774e-06
recdev1(1992)     0.455422  9.35127e-07
recdev1(1993)     0.595782  6.36278e-07
recdev1(1994)     0.475109  1.11957e-06
recdev1(1995)    0.0635041   9.1888e-07
recdev1(1996)    0.0651752  2.27191e-07
recdev1(1997)   -0.0974702  6.98791e-07
recdev1(1998)    0.0534348  1.11735e-06
recdev1(1999)    -0.255317  4.13901e-07
recdev1(2000)     -0.36713  2.40722e-07
recdev1(2001)    -0.111671  1.91038e-07
recdev1(2002)     0.010098  7.12752e-08
recdev1(2003)      0.35704  1.92273e-07
recdev1(2004)     0.572038  5.11532e-07
recdev1(2005)     0.403753 -3.18617e-08
recdev1(2006)     0.458952 -4.36666e-07
recdev1(2007)  -0.00664581  -1.0465e-06
recdev1(2008)    -0.048174 -3.69047e-07
recdev1(2009)    -0.418777 -1.18238e-06
recdev1(2010)    -0.531394 -1.01298e-06
recdev1(2011)     -0.58301 -5.80571e-07
recdev1(2012)    -0.325344 -4.20959e-07
recdev1(2013)     -0.30501  -6.4248e-07
recdev1(2014)    0.0293581 -5.07863e-07
recdev1(2015)    -0.489723 -8.03212e-07
Fcast_recruitments(2016)    0.0847657 -8.74594e-08
Fcast_recruitments(2017)    -0.178257  6.95696e-08
Fcast_recruitments(2018)    -0.169503  5.16419e-10
Fcast_recruitments(2019)   -0.0264554 -1.26441e-07
Fcast_recruitments(2020)  -0.00554036  1.96078e-07
Fcast_recruitments(2021)            0            0
Fcast_recruitments(2022)            0            0
Fcast_recruitments(2023)            0            0
Fcast_recruitments(2024)            0            0
Fcast_recruitments(2025)            0            0
Fcast_recruitments(2026)            0            0
Fcast_recruitments(2027)            0            0
Fcast_recruitments(2028)            0            0
Fcast_recruitments(2029)            0            0
Fcast_recruitments(2030)            0            0
Fcast_recruitments(2031)            0            0
Fcast_recruitments(2032)            0            0
Fcast_recruitments(2033)            0            0
Fcast_recruitments(2034)            0            0
Fcast_recruitments(2035)            0            0
Q_parm[1]     -10.4952  2.30499e-07
Q_parm[2]     0.228333 -6.23367e-07
selparm[1]      3.16887  3.35308e-07
selparm[2]      1.48585 -8.98237e-08
selparm[3]      1.79563  1.95681e-07
selparm[4]     0.299394   5.5707e-08
selparm[5]     0.525845  1.76751e-07
selparm[6]      1.30123 -1.26977e-07
