ParName   Value   Gradient
SR_parm[1]      14.1392  8.21302e-05
SR_parm[2]     0.823574  5.44009e-06
recdev2(1988)      0.13671  3.76043e-07
recdev2(1989)     0.322297  6.26811e-07
recdev2(1990)     0.674906  5.02252e-07
recdev2(1991)     0.847479  2.32909e-07
recdev2(1992)     0.833493  4.49956e-06
recdev2(1993)     0.695388  5.44534e-07
recdev2(1994)     0.579956  1.14719e-06
recdev2(1995)     0.165274  1.12987e-06
recdev2(1996)     0.138415  3.31802e-06
recdev2(1997)   -0.0515861  1.30908e-06
recdev2(1998)     0.060026  1.77344e-06
recdev2(1999)    -0.282564  1.03767e-06
recdev2(2000)    -0.455306  5.21233e-07
recdev2(2001)    -0.283081  1.97996e-06
recdev2(2002)   -0.0698451  3.07573e-06
recdev2(2003)     0.227852  5.18241e-06
recdev2(2004)     0.431595  4.70271e-06
recdev2(2005)     0.304203  4.58931e-06
recdev2(2006)     0.378078  4.33465e-06
recdev2(2007)   -0.0682131  1.84106e-06
recdev2(2008)    -0.154079  9.31774e-07
recdev2(2009)    -0.235795  4.49535e-07
recdev2(2010)    -0.335357  7.50227e-08
recdev2(2011)    -0.440268 -8.22483e-08
recdev2(2012)    -0.254151  4.89108e-07
recdev2(2013)    -0.200355  5.60315e-08
recdev2(2014)     0.185174 -8.28464e-07
recdev2(2015)     -0.21943 -2.51768e-07
recdev2(2016)   -0.0990537  1.60042e-07
recdev2(2017)    -0.322791  1.99046e-07
recdev2(2018)    -0.237245   4.3506e-08
recdev2(2019)   -0.0366218  1.49596e-08
recdev2(2020)  -0.00855427  7.58189e-08
Fcast_recruitments(2021)            0            0
Fcast_recruitments(2022)            0            0
Fcast_recruitments(2023)            0            0
Fcast_recruitments(2024)            0            0
Fcast_recruitments(2025)            0            0
Fcast_recruitments(2026)            0            0
Fcast_recruitments(2027)            0            0
Fcast_recruitments(2028)            0            0
Fcast_recruitments(2029)            0            0
Fcast_recruitments(2030)            0            0
Fcast_recruitments(2031)            0            0
Fcast_recruitments(2032)            0            0
Fcast_recruitments(2033)            0            0
Fcast_recruitments(2034)            0            0
Fcast_recruitments(2035)            0            0
Q_parm[1]     -10.3505  9.25529e-07
Q_parm[2]     0.394166  3.34607e-06
selparm[1]      3.15189 -3.12739e-07
selparm[2]      1.47801  4.26491e-07
selparm[3]       1.8199  1.55769e-06
selparm[4]      0.26709  4.58836e-07
selparm[5]     0.579473 -8.96266e-07
selparm[6]      1.28755 -1.84059e-07
