ParName   Value   Gradient
MGparm[1]     0.290207   1.3245e-07
SR_parm[1]      14.0373 -3.12025e-06
SR_parm[2]     0.674227  1.02853e-06
SR_parm[3]      1.32061  3.28434e-07
recdev1(1988)     0.108057  8.99857e-07
recdev1(1989)      0.44153 -4.93445e-07
recdev1(1990)     0.890112 -7.62837e-07
recdev1(1991)      1.06065  6.54741e-07
recdev1(1992)      1.08092 -6.45645e-07
recdev1(1993)     0.966137 -6.18825e-07
recdev1(1994)     0.928761  -1.8368e-06
recdev1(1995)     0.445443 -6.47622e-07
recdev1(1996)     0.492068 -8.12296e-07
recdev1(1997)     0.157662 -2.72044e-07
recdev1(1998)    -0.205909 -5.53691e-07
recdev1(1999)    -0.621792 -6.79277e-07
recdev1(2000)     -1.10149 -1.23657e-06
recdev1(2001)    -0.879898 -2.69504e-06
recdev1(2002)    -0.801295 -2.08146e-07
recdev1(2003)    -0.662477 -4.84342e-07
recdev1(2004)    -0.050282 -4.06197e-06
recdev1(2005)    0.0153806 -2.71058e-06
recdev1(2006)    0.0287231  9.55033e-07
recdev1(2007)    -0.424957  2.73278e-06
recdev1(2008)    -0.564595  3.67332e-06
recdev1(2009)    -0.321817  5.71691e-06
recdev1(2010)    -0.262718  4.63842e-06
recdev1(2011)    -0.143103  2.51185e-06
recdev1(2012)   -0.0495568  1.20294e-06
recdev1(2013)   -0.0893705  2.12753e-07
recdev1(2014)     0.139871 -8.13085e-07
recdev1(2015)    -0.353879 -1.93667e-08
recdev1(2016)   -0.0596694 -1.33461e-07
recdev1(2017)      0.14343  1.95213e-07
recdev1(2018)    -0.132287  1.07569e-08
recdev1(2019)    -0.173653  1.04855e-07
Q_parm[1]     -10.4718 -5.76389e-08
Q_parm[2]   -0.0636249  1.30449e-06
selparm[1]      3.18475  2.66912e-06
selparm[2]      1.58225 -1.00833e-06
selparm[3]      3.73089 -7.47619e-07
selparm[4]      2.60786  1.80336e-07
selparm[5]      1.80042 -1.28062e-06
selparm[6]     0.230481 -4.95199e-07
selparm[7]     0.684684  7.53934e-07
selparm[8]       1.3594 -3.17091e-07
selparm[9]      1.03619 -7.99332e-08
selparm[10]      1.53803  1.91546e-07
